lambda,offset,r,oos
1e-05,53,0.13,0.00463489137650005
1e-05,53,0.14,0.004585716704849025
1e-05,54,0.01,0.005219456458001053
1e-05,54,0.02,0.005215512184151482
1e-05,54,0.03,0.005176124109070946
1e-05,54,0.04,0.005126621197722913
1e-05,54,0.05,0.005056011526632264
1e-05,54,0.060000000000000005,0.004957487679938125
1e-05,54,0.06999999999999999,0.004867198878473434
1e-05,54,0.08,0.004825668358005692
1e-05,54,0.09,0.004811420485742076
1e-05,54,0.09999999999999999,0.004803375916451371
1e-05,54,0.11,0.004767067343885991
1e-05,54,0.12,0.004702110302541656
1e-05,54,0.13,0.00463489137650005
1e-05,54,0.14,0.004585716704849025
1e-05,55,0.01,0.005318255961550687
1e-05,55,0.02,0.005271651668386792
1e-05,55,0.03,0.005216601121872087
1e-05,55,0.04,0.005146742658578211
1e-05,55,0.05,0.005075855321719102
1e-05,55,0.060000000000000005,0.00497551890338509
1e-05,55,0.06999999999999999,0.0048826079154716765
1e-05,55,0.08,0.004841320677081576
1e-05,55,0.09,0.004829753741638444
1e-05,55,0.09999999999999999,0.0048205799068122305
1e-05,55,0.11,0.004778907191492626
1e-05,55,0.12,0.004712447274987758
1e-05,55,0.13,0.004647018982812238
1e-05,55,0.14,0.00459625043503422
1e-05,56,0.01,-0.006068835514520301
1e-05,56,0.02,-0.006072292369635672
1e-05,56,0.03,-0.006052028086599634
1e-05,56,0.04,-0.006017610418623564
1e-05,56,0.05,-0.005975121092742831
1e-05,56,0.060000000000000005,-0.005943684222126206
1e-05,56,0.06999999999999999,-0.005943700201090735
1e-05,56,0.08,-0.00590226829193344
1e-05,56,0.09,-0.005838423317947092
1e-05,56,0.09999999999999999,-0.005760354649110804
1e-05,56,0.11,-0.005696693019099181
1e-05,56,0.12,-0.005656107978211775
1e-05,56,0.13,-0.005616596145172123
1e-05,56,0.14,-0.005581575193134365
1e-05,57,0.01,0.0025525384874717167
1e-05,57,0.02,0.0024832976990526658
1e-05,57,0.03,0.002453176530176171
1e-05,57,0.04,0.002396042609288097
1e-05,57,0.05,0.0023536309314775745
1e-05,57,0.060000000000000005,0.0023868913245676617
1e-05,57,0.06999999999999999,0.002457787624839566
1e-05,57,0.08,0.0025664903031466404
1e-05,57,0.09,0.0026773522309905453
1e-05,57,0.09999999999999999,0.002791860372201416
1e-05,57,0.11,0.0028909953884357666
1e-05,57,0.12,0.0029972412459981254
1e-05,57,0.13,0.0030895673220588614
1e-05,57,0.14,0.00317620504707545
1e-05,58,0.01,-0.0019534940854930103
1e-05,58,0.02,-0.002007623923449132
1e-05,58,0.03,-0.002061049731304249
1e-05,58,0.04,-0.0021097834419266234
1e-05,58,0.05,-0.0021213117112126737
1e-05,58,0.060000000000000005,-0.002127635610398207
1e-05,58,0.06999999999999999,-0.0021386115471156834
1e-05,58,0.08,-0.0021615454708231925
1e-05,58,0.09,-0.002140357624495776
1e-05,58,0.09999999999999999,-0.002081961055078747
1e-05,58,0.11,-0.0020309614898205695
1e-05,58,0.12,-0.0020079069929337806
1e-05,58,0.13,-0.001970183948391621
1e-05,58,0.14,-0.0019175027769011705
1e-05,59,0.01,-0.003921111215820551
1e-05,59,0.02,-0.0040587567387024605
1e-05,59,0.03,-0.0041781687904922215
1e-05,59,0.04,-0.0042631688146027085
1e-05,59,0.05,-0.00445281131416504
1e-05,59,0.060000000000000005,-0.004594279805677508
1e-05,59,0.06999999999999999,-0.004712573879389
1e-05,59,0.08,-0.004846442117656266
1e-05,59,0.09,-0.004977785788765676
1e-05,59,0.09999999999999999,-0.005118395245560181
1e-05,59,0.11,-0.00523886375477272
1e-05,59,0.12,-0.005302278062298837
1e-05,59,0.13,-0.005353592237686871
1e-05,59,0.14,-0.005398943697635324
1e-05,60,0.01,-0.003921111215820551
1e-05,60,0.02,-0.0040587567387024605
1e-05,60,0.03,-0.0041781687904922215
1e-05,60,0.04,-0.0042631688146027085
1e-05,60,0.05,-0.00445281131416504
1e-05,60,0.060000000000000005,-0.004594279805677508
1e-05,60,0.06999999999999999,-0.004712573879389
1e-05,60,0.08,-0.004846442117656266
1e-05,60,0.09,-0.004977785788765676
1e-05,60,0.09999999999999999,-0.005118395245560181
1e-05,60,0.11,-0.00523886375477272
1e-05,60,0.12,-0.005302278062298837
1e-05,60,0.13,-0.005353592237686871
1e-05,60,0.14,-0.005398943697635324
1e-05,61,0.01,-0.003921111215820551
1e-05,61,0.02,-0.0040587567387024605
1e-05,61,0.03,-0.0041781687904922215
1e-05,61,0.04,-0.0042631688146027085
1e-05,61,0.05,-0.00445281131416504
1e-05,61,0.060000000000000005,-0.004594279805677508
1e-05,61,0.06999999999999999,-0.004712573879389
1e-05,61,0.08,-0.004846442117656266
1e-05,61,0.09,-0.004977785788765676
1e-05,61,0.09999999999999999,-0.005118395245560181
1e-05,61,0.11,-0.00523886375477272
1e-05,61,0.12,-0.005302278062298837
1e-05,61,0.13,-0.005353592237686871
1e-05,61,0.14,-0.005398943697635324
1e-05,62,0.01,-0.0029026248291583955
1e-05,62,0.02,-0.0028703215480289004
1e-05,62,0.03,-0.002885764604635555
1e-05,62,0.04,-0.00293428800004568
1e-05,62,0.05,-0.0029807049708267305
1e-05,62,0.060000000000000005,-0.003014501097814819
1e-05,62,0.06999999999999999,-0.0030557099447474307
1e-05,62,0.08,-0.003084017189983755
1e-05,62,0.09,-0.0031328950668940503
1e-05,62,0.09999999999999999,-0.0031805575822801023
1e-05,62,0.11,-0.0032174069260899876
1e-05,62,0.12,-0.0032564909514190034
1e-05,62,0.13,-0.0032881374176835856
1e-05,62,0.14,-0.003318415494072063
1e-05,63,0.01,0.0015802393405238845
1e-05,63,0.02,0.0014660001648014107
1e-05,63,0.03,0.0013623135838174598
1e-05,63,0.04,0.0013077891376403485
1e-05,63,0.05,0.0013065509155840078
1e-05,63,0.060000000000000005,0.0013825784521123768
1e-05,63,0.06999999999999999,0.001411799593072546
1e-05,63,0.08,0.0014118259045878183
1e-05,63,0.09,0.0013566602449018037
1e-05,63,0.09999999999999999,0.001324104789469437
1e-05,63,0.11,0.001284164716966223
1e-05,63,0.12,0.0012156962196973964
1e-05,63,0.13,0.0011449781114688095
1e-05,63,0.14,0.0010666384231830931
1e-05,64,0.01,0.0015523636428153836
1e-05,64,0.02,0.001406508332881715
1e-05,64,0.03,0.0013509750443897305
1e-05,64,0.04,0.0013462008715069262
1e-05,64,0.05,0.0013568857214513433
1e-05,64,0.060000000000000005,0.001363966748943068
1e-05,64,0.06999999999999999,0.0012994275056527826
1e-05,64,0.08,0.0013190986850202043
1e-05,64,0.09,0.0013848832815214712
1e-05,64,0.09999999999999999,0.0014310754764699602
1e-05,64,0.11,0.0014964395531426673
1e-05,64,0.12,0.0016604284568263645
1e-05,64,0.13,0.001774595179610526
1e-05,64,0.14,0.0019091229535652867
1e-05,65,0.01,-0.00992174989229987
1e-05,65,0.02,-0.009918053166645936
1e-05,65,0.03,-0.009936099210986314
1e-05,65,0.04,-0.00995743601621728
1e-05,65,0.05,-0.009931189961010577
1e-05,65,0.060000000000000005,-0.00982646482516125
1e-05,65,0.06999999999999999,-0.009703196364674158
1e-05,65,0.08,-0.009619898564401087
1e-05,65,0.09,-0.009538445876077838
1e-05,65,0.09999999999999999,-0.00947411801777377
1e-05,65,0.11,-0.009429073100375298
1e-05,65,0.12,-0.009397371526641298
1e-05,65,0.13,-0.00935371199335983
1e-05,65,0.14,-0.009302168160998691
1e-05,66,0.01,-0.004584588922555069
1e-05,66,0.02,-0.004603605938047042
1e-05,66,0.03,-0.004599993136648428
1e-05,66,0.04,-0.004698376777408454
1e-05,66,0.05,-0.004831406085591622
1e-05,66,0.060000000000000005,-0.004959849721795091
1e-05,66,0.06999999999999999,-0.005081699775877403
1e-05,66,0.08,-0.005184229254885183
1e-05,66,0.09,-0.005268713889399312
1e-05,66,0.09999999999999999,-0.005366504266528479
1e-05,66,0.11,-0.00548600832616627
1e-05,66,0.12,-0.005598968076528946
1e-05,66,0.13,-0.005708509079120379
1e-05,66,0.14,-0.005858726154630519
1e-05,67,0.01,-0.004584588922555069
1e-05,67,0.02,-0.004603605938047042
1e-05,67,0.03,-0.004599993136648428
1e-05,67,0.04,-0.004698376777408454
1e-05,67,0.05,-0.004831406085591622
1e-05,67,0.060000000000000005,-0.004959849721795091
1e-05,67,0.06999999999999999,-0.005081699775877403
1e-05,67,0.08,-0.005184229254885183
1e-05,67,0.09,-0.005268713889399312
1e-05,67,0.09999999999999999,-0.005366504266528479
1e-05,67,0.11,-0.00548600832616627
1e-05,67,0.12,-0.005598968076528946
1e-05,67,0.13,-0.005708509079120379
1e-05,67,0.14,-0.005858726154630519
1e-05,68,0.01,-0.004584588922555069
1e-05,68,0.02,-0.004603605938047042
1e-05,68,0.03,-0.004599993136648428
1e-05,68,0.04,-0.004698376777408454
1e-05,68,0.05,-0.004831406085591622
1e-05,68,0.060000000000000005,-0.004959849721795091
1e-05,68,0.06999999999999999,-0.005081699775877403
1e-05,68,0.08,-0.005184229254885183
1e-05,68,0.09,-0.005268713889399312
1e-05,68,0.09999999999999999,-0.005366504266528479
1e-05,68,0.11,-0.00548600832616627
1e-05,68,0.12,-0.005598968076528946
1e-05,68,0.13,-0.005708509079120379
1e-05,68,0.14,-0.005858726154630519
1e-05,69,0.01,0.004373316940519381
1e-05,69,0.02,0.004277643072584079
1e-05,69,0.03,0.004211963271334127
1e-05,69,0.04,0.004119026933971993
1e-05,69,0.05,0.004010519243489486
1e-05,69,0.060000000000000005,0.003967595542115344
1e-05,69,0.06999999999999999,0.003977202158241013
1e-05,69,0.08,0.003976806469047614
1e-05,69,0.09,0.0038751293690456787
1e-05,69,0.09999999999999999,0.0037467829250312566
1e-05,69,0.11,0.0036195934148147827
1e-05,69,0.12,0.0034751257269963905
1e-05,69,0.13,0.0033468898112722035
1e-05,69,0.14,0.0032305692358534843
1e-05,70,0.01,-4.021090467835474e-05
1e-05,70,0.02,-0.00016218143595451965
1e-05,70,0.03,-0.00030314575818359793
1e-05,70,0.04,-0.000608119513817218
1e-05,70,0.05,-0.0009170468255065397
1e-05,70,0.060000000000000005,-0.001197396887044996
1e-05,70,0.06999999999999999,-0.0013842573361748144
1e-05,70,0.08,-0.0014447157435428333
1e-05,70,0.09,-0.0015177454469967678
1e-05,70,0.09999999999999999,-0.0015813538879315787
1e-05,70,0.11,-0.0016381240041595036
1e-05,70,0.12,-0.00169245203125056
1e-05,70,0.13,-0.0017101298406441408
1e-05,70,0.14,-0.0017305788616106905
1e-05,71,0.01,0.008277388006439266
1e-05,71,0.02,0.008410749294095203
1e-05,71,0.03,0.00850035668483856
1e-05,71,0.04,0.008561382715525213
1e-05,71,0.05,0.008617417447768219
1e-05,71,0.060000000000000005,0.008641348630257529
1e-05,71,0.06999999999999999,0.008655963320275822
1e-05,71,0.08,0.008641268399135107
1e-05,71,0.09,0.008550271935152991
1e-05,71,0.09999999999999999,0.008450144466637005
1e-05,71,0.11,0.008346300753788253
1e-05,71,0.12,0.008230416501345518
1e-05,71,0.13,0.008130164918146356
1e-05,71,0.14,0.008070162997331124
1e-05,72,0.01,0.0012898653407411608
1e-05,72,0.02,0.001475422124142437
1e-05,72,0.03,0.0016616196839953276
1e-05,72,0.04,0.001803796333828234
1e-05,72,0.05,0.0019308004478209952
1e-05,72,0.060000000000000005,0.002092639014169911
1e-05,72,0.06999999999999999,0.0023778551443449495
1e-05,72,0.08,0.0026831762752835423
1e-05,72,0.09,0.0029869832179800176
1e-05,72,0.09999999999999999,0.0032573880282139437
1e-05,72,0.11,0.003503275991294321
1e-05,72,0.12,0.003748973762311838
1e-05,72,0.13,0.003961548394066873
1e-05,72,0.14,0.004170237108130974
1e-05,73,0.01,-0.003091112289672241
1e-05,73,0.02,-0.0031180690677114946
1e-05,73,0.03,-0.003188154652100578
1e-05,73,0.04,-0.0032456777249696435
1e-05,73,0.05,-0.003300357169911764
1e-05,73,0.060000000000000005,-0.0033327780059063824
1e-05,73,0.06999999999999999,-0.0033740949516987283
1e-05,73,0.08,-0.003484334099392705
1e-05,73,0.09,-0.0035841085871504276
1e-05,73,0.09999999999999999,-0.003668916221672148
1e-05,73,0.11,-0.0037415728938725587
1e-05,73,0.12,-0.0037907780278577815
1e-05,73,0.13,-0.003835350691295443
1e-05,73,0.14,-0.0038486283884693025
1e-05,74,0.01,-0.003091112289672241
1e-05,74,0.02,-0.0031180690677114946
1e-05,74,0.03,-0.003188154652100578
1e-05,74,0.04,-0.0032456777249696435
1e-05,74,0.05,-0.003300357169911764
1e-05,74,0.060000000000000005,-0.0033327780059063824
1e-05,74,0.06999999999999999,-0.0033740949516987283
1e-05,74,0.08,-0.0034809750223441928
1e-05,74,0.09,-0.0035841085871504276
1e-05,74,0.09999999999999999,-0.003668916221672148
1e-05,74,0.11,-0.0037415728938725587
1e-05,74,0.12,-0.0037907780278577815
1e-05,74,0.13,-0.003835350691295443
1e-05,74,0.14,-0.0038486283884693025
1e-05,75,0.01,-0.003091112289672241
1e-05,75,0.02,-0.0031180690677114946
1e-05,75,0.03,-0.003188154652100578
1e-05,75,0.04,-0.0032456777249696435
1e-05,75,0.05,-0.003300357169911764
1e-05,75,0.060000000000000005,-0.0033327780059063824
1e-05,75,0.06999999999999999,-0.0033740949516987283
1e-05,75,0.08,-0.0034809750223441928
1e-05,75,0.09,-0.0035841085871504276
1e-05,75,0.09999999999999999,-0.003668916221672148
1e-05,75,0.11,-0.0037415728938725587
1e-05,75,0.12,-0.0037907780278577815
1e-05,75,0.13,-0.003835350691295443
1e-05,75,0.14,-0.0038486283884693025
1e-05,76,0.01,-0.004919338149415265
1e-05,76,0.02,-0.005067692069510511
1e-05,76,0.03,-0.005154137328297514
1e-05,76,0.04,-0.005204117098927632
1e-05,76,0.05,-0.005238574475045698
1e-05,76,0.060000000000000005,-0.005255717156374053
1e-05,76,0.06999999999999999,-0.0052536201157989005
1e-05,76,0.08,-0.005204598971322473
1e-05,76,0.09,-0.005129217600652979
1e-05,76,0.09999999999999999,-0.005047131233425806
1e-05,76,0.11,-0.004975073597841638
1e-05,76,0.12,-0.0048841064388550955
1e-05,76,0.13,-0.004780587432390711
1e-05,76,0.14,-0.00467717600132922
1e-05,77,0.01,0.005306822429036255
1e-05,77,0.02,0.005332594634294158
1e-05,77,0.03,0.005385937489078028
1e-05,77,0.04,0.00538260400105641
1e-05,77,0.05,0.0053627702949640725
1e-05,77,0.060000000000000005,0.0053395643408464975
1e-05,77,0.06999999999999999,0.0052947807402318504
1e-05,77,0.08,0.005223010370247502
1e-05,77,0.09,0.0051270887524291235
1e-05,77,0.09999999999999999,0.005038097561801787
1e-05,77,0.11,0.004951693368256264
1e-05,77,0.12,0.004863493363599895
1e-05,77,0.13,0.004779730750556262
1e-05,77,0.14,0.0047171251122277
1e-05,78,0.01,0.0013491843889312065
1e-05,78,0.02,0.0012912259808718141
1e-05,78,0.03,0.0013059345985087193
1e-05,78,0.04,0.001351339323596741
1e-05,78,0.05,0.0013764966311884987
1e-05,78,0.060000000000000005,0.0014229585666807785
1e-05,78,0.06999999999999999,0.0014824309355639348
1e-05,78,0.08,0.0015133359645848735
1e-05,78,0.09,0.0015265416664092257
1e-05,78,0.09999999999999999,0.0015372535288575005
1e-05,78,0.11,0.0015447200452613657
1e-05,78,0.12,0.0015495663574098865
1e-05,78,0.13,0.0015607782887297208
1e-05,78,0.14,0.001619897921414041
1e-05,79,0.01,0.006506470490997477
1e-05,79,0.02,0.006629262360917007
1e-05,79,0.03,0.0067649286463119995
1e-05,79,0.04,0.006882825669553644
1e-05,79,0.05,0.006954465231626308
1e-05,79,0.060000000000000005,0.0070156126404474885
1e-05,79,0.06999999999999999,0.007004787549894754
1e-05,79,0.08,0.006968067781658657
1e-05,79,0.09,0.006921470063016073
1e-05,79,0.09999999999999999,0.006870875763271023
1e-05,79,0.11,0.006824419093290609
1e-05,79,0.12,0.0067941270784546625
1e-05,79,0.13,0.006850669333707669
1e-05,79,0.14,0.006896746498249409
1e-05,80,0.01,-0.0074583301916417745
1e-05,80,0.02,-0.007438072522928981
1e-05,80,0.03,-0.007356875371921793
1e-05,80,0.04,-0.007277439219842472
1e-05,80,0.05,-0.007216165656051531
1e-05,80,0.060000000000000005,-0.00717280738352839
1e-05,80,0.06999999999999999,-0.007166646046228264
1e-05,80,0.08,-0.007145921348748383
1e-05,80,0.09,-0.007127104555509292
1e-05,80,0.09999999999999999,-0.007105038951002871
1e-05,80,0.11,-0.007081564921259353
1e-05,80,0.12,-0.00705497497019811
1e-05,80,0.13,-0.0070080911944767526
1e-05,80,0.14,-0.006965510349113503
1e-05,81,0.01,-0.0074583301916417745
1e-05,81,0.02,-0.007438072522928981
1e-05,81,0.03,-0.007357026141409922
1e-05,81,0.04,-0.0072879926268665535
1e-05,81,0.05,-0.007216165656051531
1e-05,81,0.060000000000000005,-0.00717280738352839
1e-05,81,0.06999999999999999,-0.007166646046228264
1e-05,81,0.08,-0.007145921348748383
1e-05,81,0.09,-0.007127104555509292
1e-05,81,0.09999999999999999,-0.007105038951002871
1e-05,81,0.11,-0.007081564921259353
1e-05,81,0.12,-0.00705497497019811
1e-05,81,0.13,-0.0070080911944767526
1e-05,81,0.14,-0.006965510349113503
1e-05,82,0.01,-0.0074583301916417745
1e-05,82,0.02,-0.007438072522928981
1e-05,82,0.03,-0.007356875371921793
1e-05,82,0.04,-0.007277439219842472
1e-05,82,0.05,-0.007216165656051531
1e-05,82,0.060000000000000005,-0.00717280738352839
1e-05,82,0.06999999999999999,-0.007166646046228264
1e-05,82,0.08,-0.007145921348748383
1e-05,82,0.09,-0.007127104555509292
1e-05,82,0.09999999999999999,-0.007105038951002871
1e-05,82,0.11,-0.007081564921259353
1e-05,82,0.12,-0.00705497497019811
1e-05,82,0.13,-0.0070080911944767526
1e-05,82,0.14,-0.006965510349113503
1e-05,83,0.01,0.009421402023334483
1e-05,83,0.02,0.00910650540215021
1e-05,83,0.03,0.00883367142096419
1e-05,83,0.04,0.008617176312637198
1e-05,83,0.05,0.008384376611894371
1e-05,83,0.060000000000000005,0.00812486120376448
1e-05,83,0.06999999999999999,0.007838172566649069
1e-05,83,0.08,0.007542678959850859
1e-05,83,0.09,0.007319543826888349
1e-05,83,0.09999999999999999,0.007116046699794717
1e-05,83,0.11,0.0069402204037302745
1e-05,83,0.12,0.00678292941933774
1e-05,83,0.13,0.006625805998643871
1e-05,83,0.14,0.006473314282182533
1e-05,84,0.01,-0.0020085524937037743
1e-05,84,0.02,-0.002051165600726095
1e-05,84,0.03,-0.0021174220624061027
1e-05,84,0.04,-0.0021824927479646614
1e-05,84,0.05,-0.0021796007266795905
1e-05,84,0.060000000000000005,-0.0021875326793785827
1e-05,84,0.06999999999999999,-0.00219281100553751
1e-05,84,0.08,-0.002099146019693343
1e-05,84,0.09,-0.0020028463806924662
1e-05,84,0.09999999999999999,-0.0019139267176763127
1e-05,84,0.11,-0.001815962661974686
1e-05,84,0.12,-0.001718969616789969
1e-05,84,0.13,-0.001651875549654523
1e-05,84,0.14,-0.001612284950554758
1e-05,85,0.01,-0.004453100331313515
1e-05,85,0.02,-0.004595309993205109
1e-05,85,0.03,-0.004733303717881135
1e-05,85,0.04,-0.004874655386231905
1e-05,85,0.05,-0.005005031313483732
1e-05,85,0.060000000000000005,-0.005092548863928646
1e-05,85,0.06999999999999999,-0.005184074188036515
1e-05,85,0.08,-0.005289420467733155
1e-05,85,0.09,-0.00539637444796602
1e-05,85,0.09999999999999999,-0.005504016762534792
1e-05,85,0.11,-0.005629527676309504
1e-05,85,0.12,-0.005751583039587396
1e-05,85,0.13,-0.005859158360964517
1e-05,85,0.14,-0.0059553001315230045
1e-05,86,0.01,0.0010080764125250958
1e-05,86,0.02,0.0010171238066772354
1e-05,86,0.03,0.000991730953325012
1e-05,86,0.04,0.0009167238183989854
1e-05,86,0.05,0.0008194908971953604
1e-05,86,0.060000000000000005,0.0006880034142261306
1e-05,86,0.06999999999999999,0.0005400772030653481
1e-05,86,0.08,0.00042881276244109505
1e-05,86,0.09,0.00033179063381137783
1e-05,86,0.09999999999999999,0.0002304636493548753
1e-05,86,0.11,0.00013119655667700927
1e-05,86,0.12,6.328032372961037e-05
1e-05,86,0.13,2.0306661503160833e-05
1e-05,86,0.14,-5.598660531931014e-06
1e-05,87,0.01,0.010065684805211684
1e-05,87,0.02,0.010024264204071445
1e-05,87,0.03,0.00996720370530434
1e-05,87,0.04,0.00991572142767376
1e-05,87,0.05,0.009841409214177822
1e-05,87,0.060000000000000005,0.009756658206524455
1e-05,87,0.06999999999999999,0.00965614569817079
1e-05,87,0.08,0.009533036037081388
1e-05,87,0.09,0.009411056561436218
1e-05,87,0.09999999999999999,0.009294233800686703
1e-05,87,0.11,0.009290348652571036
1e-05,87,0.12,0.009356516287003642
1e-05,87,0.13,0.0094355493164648
1e-05,87,0.14,0.009510936687289804
1e-05,88,0.01,0.010065684805211684
1e-05,88,0.02,0.010024264204071445
1e-05,88,0.03,0.00996720370530434
1e-05,88,0.04,0.00991572142767376
1e-05,88,0.05,0.009841409214177822
1e-05,88,0.060000000000000005,0.009756658206524455
1e-05,88,0.06999999999999999,0.00965614569817079
1e-05,88,0.08,0.009533036037081388
1e-05,88,0.09,0.009411056561436218
1e-05,88,0.09999999999999999,0.009294233800686703
1e-05,88,0.11,0.009290348652571036
1e-05,88,0.12,0.009356516287003642
1e-05,88,0.13,0.0094355493164648
1e-05,88,0.14,0.009510936687289804
1e-05,89,0.01,0.010065684805211684
1e-05,89,0.02,0.010024264204071445
1e-05,89,0.03,0.00996720370530434
1e-05,89,0.04,0.00991572142767376
1e-05,89,0.05,0.009841409214177822
1e-05,89,0.060000000000000005,0.009756658206524455
1e-05,89,0.06999999999999999,0.00965614569817079
1e-05,89,0.08,0.009533036037081388
1e-05,89,0.09,0.009411056561436218
1e-05,89,0.09999999999999999,0.009294233800686703
1e-05,89,0.11,0.009278777268084048
1e-05,89,0.12,0.009356516287003642
1e-05,89,0.13,0.0094355493164648
1e-05,89,0.14,0.009510936687289804
1e-05,90,0.01,-0.01167263770394017
1e-05,90,0.02,-0.011785170743181557
1e-05,90,0.03,-0.01192060689743052
1e-05,90,0.04,-0.011982604767837869
1e-05,90,0.05,-0.012006001961807684
1e-05,90,0.060000000000000005,-0.012022599227579502
1e-05,90,0.06999999999999999,-0.012055654867160287
1e-05,90,0.08,-0.012052567510638497
1e-05,90,0.09,-0.012088243174260114
